meme_id,image_path,blip_caption
111469,./memes_training/111469.png,a bunch of pictures of a man with a clown face and a clown mask
111470,./memes_training/111470.png,there are two pictures of a boy in a blue shirt and a boy in a blue shirt
111471,./memes_training/111471.jpeg,a close up of a person on a moon surface with a cat in the astronaut's helmet
111472,./memes_training/111472.jpeg,a close up of a pair of shorts with a picture of a cartoon character
111473,./memes_training/111473.jpeg,a woman with a black top has a red spot on her chest
111474,./memes_training/111474.jpeg,two pictures of a lion with a white mane and a black mane
111476,./memes_training/111476.jpeg,a close up of a text message with a picture of a man with a beard
111477,./memes_training/111477.jpeg,there are two pictures of a man and woman talking to each other
111478,./memes_training/111478.jpeg,a cartoon of a man holding a cell phone next to another man
111480,./memes_training/111480.jpeg,a cartoon picture of a man holding a microphone and laughing
111482,./memes_training/111482.jpeg,a poster with a bunch of different pictures of people in different poses
111483,./memes_training/111483.jpeg,a close up of a poster with two men in suits
111484,./memes_training/111484.jpeg,a woman pointing at a man in a gym room with a picture of her
111488,./memes_training/111488.jpeg,a cartoon of a man and woman with a thought bubble above them
111491,./memes_training/111491.jpeg,arafed image of a man in a suit and tie standing in a field
111493,./memes_training/111493.jpeg,a picture taken from a twitter account of a joker in a group of people
111494,./memes_training/111494.jpeg,a cartoon drawing of a man with a beard and a woman with a beard
111496,./memes_training/111496.jpeg,a cartoon picture of a bunch of people with different facial expressions
111498,./memes_training/111498.jpeg,a woman holding her head in her hands with a caption in spanish
111500,./memes_training/111500.png,arafed image of a man with a beard and a mustache
111501,./memes_training/111501.jpeg,someone has drawn ladybugs on their foreheads on their forehead
111503,./memes_training/111503.jpeg,arafed picture of a man and a woman sitting next to each other
111504,./memes_training/111504.jpeg,arafed man holding a glass of water with a lime in it
111506,./memes_training/111506.jpeg,a group of people sitting around each other in a room
111507,./memes_training/111507.jpeg,a cartoon of a man holding a fan and a woman with a knife
111509,./memes_training/111509.jpeg,a man and woman are sharing a kiss on the cheek
111511,./memes_training/111511.jpeg,araf queen and her son kissing each other on the cheek
111512,./memes_training/111512.jpeg,a close up of a person in a suit and tie pointing at the camera
111513,./memes_training/111513.jpeg,a picture of a woman in a white dress and a man in a blue dress with a sword
111514,./memes_training/111514.jpeg,a woman and a man are posing for a picture together
111515,./memes_training/111515.jpeg,a close up of a person with a mask on their face
111516,./memes_training/111516.jpeg,arafed skeleton laying in bed with cell phone in hand
111517,./memes_training/111517.jpeg,a pie chart with a caption of a red circle
111518,./memes_training/111518.png,people standing in line at a food stand with a man in a suit
111519,./memes_training/111519.jpeg,a picture of a picture of a group of people with instruments
111520,./memes_training/111520.jpeg,two men are building a house with a brick wall
111521,./memes_training/111521.jpeg,a poster with a picture of a woman riding a skateboard
111522,./memes_training/111522.jpeg,a cartoon of winnie the pooh is talking to a pig
111523,./memes_training/111523.jpeg,a cartoon picture of a man with a stick in his mouth
111524,./memes_training/111524.jpeg,a close up of a person holding a cell phone near a woman
111525,./memes_training/111525.jpeg,a close up of a poster with a woman with long red hair
111526,./memes_training/111526.jpeg,woman sitting on a couch holding a cell phone in her hand
111527,./memes_training/111527.jpeg,there are two people sitting at a table eating food
111528,./memes_training/111528.jpeg,a close up of a poster with a woman laying in bed
111529,./memes_training/111529.jpeg,a cartoon of a woman sitting in a chair watching tv
111532,./memes_training/111532.png,a woman in a bikini top is holding her arms up
111534,./memes_training/111534.jpeg,there is a poster with a picture of a girl with a pink lip
111535,./memes_training/111535.jpeg,arafed image of a woman in a bed with a cell phone
111536,./memes_training/111536.jpeg,a picture of a man in a suit and tie is punching another man
111537,./memes_training/111537.jpeg,arafed blackboard with a man standing in front of it
111538,./memes_training/111538.jpeg,a close up of a person holding a guitar in a room
111539,./memes_training/111539.jpeg,a picture of a man with a mohawk and a mustache on his head
111540,./memes_training/111540.jpeg,there is a man laying on the floor with a pink lipstick
111541,./memes_training/111541.jpeg,"a cartoon picture of a woman in bed with a caption of the words, i am god"
111542,./memes_training/111542.jpeg,there is a woman with a cell phone in her hand
111544,./memes_training/111544.jpeg,a picture of a picture of a man laughing with a bunch of emoticions
111548,./memes_training/111548.jpeg,a close up of a person in a wedding dress and a man in a uniform
111549,./memes_training/111549.jpeg,a close up of a sign with a picture of a dollar bill
111550,./memes_training/111550.jpeg,a cartoon of a man and woman with different facial expressions
111551,./memes_training/111551.jpeg,a woman sitting at a table with a book and a banana
111552,./memes_training/111552.jpeg,arafed dog wearing sunglasses and a pink blanket with a pink blanket
111553,./memes_training/111553.jpeg,a cartoon of two women with speech bubbles saying feminists don't panic
111554,./memes_training/111554.jpeg,there is a picture of a horse with a speech bubble in the sky
111555,./memes_training/111555.jpeg,a close up of a newspaper page with a person sitting on the sidewalk
111558,./memes_training/111558.jpeg,a cartoon picture of a man in a red cape holding a sword
111559,./memes_training/111559.jpeg,a cartoon picture of a woman with pink hair and a man with a pink hair
111561,./memes_training/111561.jpeg,there is a woman standing in front of a table with a cake
111562,./memes_training/111562.jpeg,a cartoon picture of a man with a plate of food in his hand
111563,./memes_training/111563.jpeg,a couple of texts that are on a cell phone
111564,./memes_training/111564.jpeg,a cartoon picture of a man standing in front of a giant wave
111565,./memes_training/111565.jpeg,a man sitting at a table with a laptop and a cup of coffee
111566,./memes_training/111566.jpeg,arafed man in a purple shirt with a green heart on his chest
111567,./memes_training/111567.jpeg,a cartoon picture of a man with blue hair and a sword in his hand
111568,./memes_training/111568.jpeg,a close up of a cartoon character with a caption in spanish
111570,./memes_training/111570.jpeg,a cartoon picture of a man in a suit pointing at a woman
111571,./memes_training/111571.jpeg,a cartoon picture of a woman in a bikini and a man in a suit
111573,./memes_training/111573.jpeg,a picture of an old man with glasses and a tie on
111574,./memes_training/111574.jpeg,a close up of a child with a cup in her hand
111576,./memes_training/111576.jpeg,a cartoon picture of a woman in a black dress and a man in a red robe
111577,./memes_training/111577.jpeg,a close up of a person holding a paper with a picture of a person
111579,./memes_training/111579.jpeg,a close up of a person hugging a child with a caption
111581,./memes_training/111581.jpeg,a close up of two dolls with a picture of a man and a woman
111584,./memes_training/111584.jpeg,there are two pictures of a dog sitting on a couch
111586,./memes_training/111586.jpeg,a close up of a man with a pair of scissors on his head
111587,./memes_training/111587.jpeg,arafed man with a clown nose and a hat on
111588,./memes_training/111588.jpeg,a twee message from a man who is holding a cell phone
111590,./memes_training/111590.jpeg,arafed man eating a bowl of soup with a spoon and a glass of milk
111593,./memes_training/111593.jpeg,a close up of a text message with a picture of a european flag
111594,./memes_training/111594.jpeg,a cartoon of a woman sitting on a bed with a man sitting on the floor
111595,./memes_training/111595.jpeg,a cartoon picture of a bunch of different faces with different expressions
111596,./memes_training/111596.jpeg,a man in a white robe is making a funny face
